sample_idx,fraction,mode,true_label,base_pred,masked_pred,score_before,score_after,score_drop,flipped,dataset,model
40,0.2,top,2,2,0,6.251505982600837,2.246920368403847,4.004585614196991,1.0,TwoPatterns,MrSQM
41,0.05,bottom,1,1,1,5.95310864498834,5.873510736025961,0.0795979089623788,0.0,TwoPatterns,MrSQM
41,0.05,random,1,1,1,5.95310864498834,,0.6357653286325045,0.0,TwoPatterns,MrSQM
41,0.05,top,1,1,1,5.95310864498834,3.508224056261096,2.4448845887272435,0.0,TwoPatterns,MrSQM
41,0.1,bottom,1,1,1,5.95310864498834,5.92757395334049,0.0255346916478496,0.0,TwoPatterns,MrSQM
41,0.1,random,1,1,2,5.95310864498834,,1.2654739313398038,0.3333333333333333,TwoPatterns,MrSQM
41,0.1,top,1,1,0,5.95310864498834,1.9621564579779869,3.990952187010353,1.0,TwoPatterns,MrSQM
41,0.2,bottom,1,1,1,5.95310864498834,5.54346376205712,0.4096448829312198,0.0,TwoPatterns,MrSQM
41,0.2,random,1,1,1,5.95310864498834,,3.044067531343197,0.3333333333333333,TwoPatterns,MrSQM
41,0.2,top,1,1,0,5.95310864498834,3.261004872025144,2.692103772963196,1.0,TwoPatterns,MrSQM
42,0.05,bottom,0,0,0,9.171486143596482,9.409916625459587,-0.2384304818631069,0.0,TwoPatterns,MrSQM
42,0.05,random,0,0,0,9.171486143596482,,0.0882299258123128,0.0,TwoPatterns,MrSQM
42,0.05,top,0,0,0,9.171486143596482,8.559097554858429,0.6123885887380531,0.0,TwoPatterns,MrSQM
42,0.1,bottom,0,0,0,9.171486143596482,9.51046405583975,-0.3389779122432674,0.0,TwoPatterns,MrSQM
42,0.1,random,0,0,0,9.171486143596482,,2.4500397074313898,0.0,TwoPatterns,MrSQM
42,0.1,top,0,0,0,9.171486143596482,6.224750086986126,2.946736056610356,0.0,TwoPatterns,MrSQM
42,0.2,bottom,0,0,0,9.171486143596482,9.641799278015782,-0.4703131344192996,0.0,TwoPatterns,MrSQM
42,0.2,random,0,0,0,9.171486143596482,,4.3889602969117485,0.0,TwoPatterns,MrSQM
42,0.2,top,0,0,0,9.171486143596482,4.967711890507188,4.203774253089294,0.0,TwoPatterns,MrSQM
43,0.05,bottom,2,2,2,3.617969032205768,3.555755089228032,0.0622139429777366,0.0,TwoPatterns,MrSQM
43,0.05,random,2,2,2,3.617969032205768,,0.322733114131545,0.3333333333333333,TwoPatterns,MrSQM
43,0.05,top,2,2,2,3.617969032205768,3.170883929726734,0.4470851024790341,0.0,TwoPatterns,MrSQM
43,0.1,bottom,2,2,2,3.617969032205768,3.545208648364362,0.0727603838414063,0.0,TwoPatterns,MrSQM
43,0.1,random,2,2,2,3.617969032205768,,0.6885332767533457,0.3333333333333333,TwoPatterns,MrSQM
43,0.1,top,2,2,2,3.617969032205768,3.785570277105154,-0.1676012448993855,0.0,TwoPatterns,MrSQM
43,0.2,bottom,2,2,2,3.617969032205768,3.62315964782225,-0.0051906156164815,0.0,TwoPatterns,MrSQM
43,0.2,random,2,2,2,3.617969032205768,,0.0166180933419431,0.0,TwoPatterns,MrSQM
43,0.2,top,2,2,0,3.617969032205768,2.5286911417284146,1.0892778904773537,1.0,TwoPatterns,MrSQM
44,0.05,bottom,2,2,2,6.269642790713923,6.13273636871251,0.1369064220014131,0.0,TwoPatterns,MrSQM
44,0.05,random,2,2,2,6.269642790713923,,-0.1815112132894543,0.0,TwoPatterns,MrSQM
44,0.05,top,2,2,2,6.269642790713923,6.066576934572148,0.2030658561417748,0.0,TwoPatterns,MrSQM
44,0.1,bottom,2,2,2,6.269642790713923,6.264828334413775,0.0048144563001484,0.0,TwoPatterns,MrSQM
44,0.1,random,2,2,2,6.269642790713923,,-0.3499757447286183,0.0,TwoPatterns,MrSQM
44,0.1,top,2,2,0,6.269642790713923,3.409464602259796,2.860178188454127,1.0,TwoPatterns,MrSQM
44,0.2,bottom,2,2,2,6.269642790713923,6.02411227654018,0.2455305141737431,0.0,TwoPatterns,MrSQM
44,0.2,random,2,2,2,6.269642790713923,,2.602036339855578,0.3333333333333333,TwoPatterns,MrSQM
44,0.2,top,2,2,0,6.269642790713923,2.745000448788851,3.524642341925072,1.0,TwoPatterns,MrSQM
45,0.05,bottom,1,1,1,6.680743705623711,6.337148325231818,0.3435953803918927,0.0,TwoPatterns,MrSQM
45,0.05,random,1,1,1,6.680743705623711,,0.1916094815832304,0.0,TwoPatterns,MrSQM
45,0.05,top,1,1,1,6.680743705623711,6.7541341886958834,-0.0733904830721723,0.0,TwoPatterns,MrSQM
45,0.1,bottom,1,1,1,6.680743705623711,6.305186969799324,0.3755567358243876,0.0,TwoPatterns,MrSQM
45,0.1,random,1,1,1,6.680743705623711,,-0.0396583668658031,0.0,TwoPatterns,MrSQM
45,0.1,top,1,1,1,6.680743705623711,3.8031051077464895,2.8776385978772216,0.0,TwoPatterns,MrSQM
45,0.2,bottom,1,1,1,6.680743705623711,6.326333103808858,0.3544106018148527,0.0,TwoPatterns,MrSQM
45,0.2,random,1,1,1,6.680743705623711,,0.1313490066461842,0.0,TwoPatterns,MrSQM
45,0.2,top,1,1,0,6.680743705623711,2.6575008764743986,4.0232428291493125,1.0,TwoPatterns,MrSQM
46,0.05,bottom,2,2,2,4.859553610245765,4.6538958467683855,0.2056577634773795,0.0,TwoPatterns,MrSQM
46,0.05,random,2,2,2,4.859553610245765,,0.7123281986786298,0.0,TwoPatterns,MrSQM
46,0.05,top,2,2,2,4.859553610245765,4.242669124042331,0.6168844862034337,0.0,TwoPatterns,MrSQM
46,0.1,bottom,2,2,2,4.859553610245765,5.079673111986573,-0.2201195017408075,0.0,TwoPatterns,MrSQM
46,0.1,random,2,2,2,4.859553610245765,,0.0540540483136554,0.0,TwoPatterns,MrSQM
46,0.1,top,2,2,2,4.859553610245765,2.8892740094073446,1.9702796008384205,0.0,TwoPatterns,MrSQM
46,0.2,bottom,2,2,2,4.859553610245765,5.224181780956692,-0.3646281707109269,0.0,TwoPatterns,MrSQM
46,0.2,random,2,2,2,4.859553610245765,,3.2163803826448576,0.3333333333333333,TwoPatterns,MrSQM
46,0.2,top,2,2,3,4.859553610245765,1.1519848894440352,3.7075687208017296,1.0,TwoPatterns,MrSQM
47,0.05,bottom,0,0,0,10.46751462490737,10.67729436330584,-0.2097797383984705,0.0,TwoPatterns,MrSQM
47,0.05,random,0,0,0,10.46751462490737,,1.3796501384392148,0.0,TwoPatterns,MrSQM
47,0.05,top,0,0,0,10.46751462490737,10.270728162050531,0.1967864628568367,0.0,TwoPatterns,MrSQM
47,0.1,bottom,0,0,0,10.46751462490737,10.456108100551404,0.0114065243559657,0.0,TwoPatterns,MrSQM
47,0.1,random,0,0,0,10.46751462490737,,1.3104768626417584,0.0,TwoPatterns,MrSQM
47,0.1,top,0,0,0,10.46751462490737,5.434622416207569,5.032892208699801,0.0,TwoPatterns,MrSQM
47,0.2,bottom,0,0,0,10.46751462490737,10.352559648557335,0.1149549763500328,0.0,TwoPatterns,MrSQM
47,0.2,random,0,0,1,10.46751462490737,,5.685822757060372,0.3333333333333333,TwoPatterns,MrSQM
47,0.2,top,0,0,0,10.46751462490737,5.263253026867502,5.204261598039868,0.0,TwoPatterns,MrSQM
48,0.05,bottom,2,2,2,4.723878582145372,4.346562916004609,0.3773156661407633,0.0,TwoPatterns,MrSQM
48,0.05,random,2,2,1,4.723878582145372,,1.0871347385606625,0.3333333333333333,TwoPatterns,MrSQM
48,0.05,top,2,2,0,4.723878582145372,3.884110757676345,0.839767824469027,1.0,TwoPatterns,MrSQM
48,0.1,bottom,2,2,2,4.723878582145372,4.884189473106631,-0.1603108909612594,0.0,TwoPatterns,MrSQM
48,0.1,random,2,2,1,4.723878582145372,,0.5616489682091207,0.3333333333333333,TwoPatterns,MrSQM
48,0.1,top,2,2,0,4.723878582145372,2.2384541145846506,2.4854244675607213,1.0,TwoPatterns,MrSQM
48,0.2,bottom,2,2,2,4.723878582145372,4.9791828508142775,-0.2553042686689055,0.0,TwoPatterns,MrSQM
48,0.2,random,2,2,2,4.723878582145372,,1.2857976721207065,0.6666666666666666,TwoPatterns,MrSQM
48,0.2,top,2,2,0,4.723878582145372,3.143839057992865,1.580039524152507,1.0,TwoPatterns,MrSQM
49,0.05,bottom,2,2,2,6.783792145360439,6.466036252562413,0.3177558927980266,0.0,TwoPatterns,MrSQM
49,0.05,random,2,2,2,6.783792145360439,,1.540293258453134,0.0,TwoPatterns,MrSQM
49,0.05,top,2,2,2,6.783792145360439,5.34498010217946,1.4388120431809792,0.0,TwoPatterns,MrSQM
49,0.1,bottom,2,2,2,6.783792145360439,6.314373649433942,0.4694184959264973,0.0,TwoPatterns,MrSQM
49,0.1,random,2,2,2,6.783792145360439,,1.454688717790703,0.3333333333333333,TwoPatterns,MrSQM
49,0.1,top,2,2,0,6.783792145360439,3.453613215372342,3.3301789299880973,1.0,TwoPatterns,MrSQM
49,0.2,bottom,2,2,2,6.783792145360439,6.400695927075987,0.3830962182844519,0.0,TwoPatterns,MrSQM
49,0.2,random,2,2,3,6.783792145360439,,2.987264493624892,0.6666666666666666,TwoPatterns,MrSQM
49,0.2,top,2,2,0,6.783792145360439,2.1572697878532727,4.626522357507167,1.0,TwoPatterns,MrSQM
0,0.05,bottom,0,0,0,3.713168099993336,3.767250458502709,-0.0540823585093743,0.0,UMD,MrSQM
0,0.05,random,0,0,0,3.713168099993336,,0.4157295664918643,0.0,UMD,MrSQM
0,0.05,top,0,0,2,3.713168099993336,0.0078270956747573,3.705341004318577,1.0,UMD,MrSQM
0,0.1,bottom,0,0,0,3.713168099993336,3.876642536217495,-0.1634744362241602,0.0,UMD,MrSQM
0,0.1,random,0,0,0,3.713168099993336,,0.1061733399237618,0.0,UMD,MrSQM
0,0.1,top,0,0,0,3.713168099993336,0.768653579417328,2.9445145205760066,0.0,UMD,MrSQM
0,0.2,bottom,0,0,0,3.713168099993336,4.395689713299731,-0.6825216133063967,0.0,UMD,MrSQM
0,0.2,random,0,0,0,3.713168099993336,,1.430342912883719,0.0,UMD,MrSQM
0,0.2,top,0,0,0,3.713168099993336,1.182004056502426,2.5311640434909086,0.0,UMD,MrSQM
1,0.05,bottom,0,0,0,3.932983220554339,3.854121639537898,0.078861581016441,0.0,UMD,MrSQM
1,0.05,random,0,0,0,3.932983220554339,,0.0871901199633762,0.0,UMD,MrSQM
1,0.05,top,0,0,0,3.932983220554339,2.300496839936113,1.6324863806182257,0.0,UMD,MrSQM
1,0.1,bottom,0,0,0,3.932983220554339,3.947961128402377,-0.014977907848038,0.0,UMD,MrSQM
1,0.1,random,0,0,0,3.932983220554339,,0.257809517616999,0.0,UMD,MrSQM
1,0.1,top,0,0,0,3.932983220554339,2.2682479473884607,1.6647352731658782,0.0,UMD,MrSQM
1,0.2,bottom,0,0,0,3.932983220554339,4.568559992199718,-0.6355767716453795,0.0,UMD,MrSQM
1,0.2,random,0,0,0,3.932983220554339,,0.9783182860488434,0.0,UMD,MrSQM
1,0.2,top,0,0,0,3.932983220554339,2.889232455805536,1.0437507647488031,0.0,UMD,MrSQM
2,0.05,bottom,0,0,0,3.498114893927317,3.1497037627531714,0.3484111311741458,0.0,UMD,MrSQM
2,0.05,random,0,0,0,3.498114893927317,,0.234233591570543,0.0,UMD,MrSQM
2,0.05,top,0,0,0,3.498114893927317,1.725693361544417,1.7724215323829002,0.0,UMD,MrSQM
2,0.1,bottom,0,0,0,3.498114893927317,4.030329657098374,-0.5322147631710568,0.0,UMD,MrSQM
2,0.1,random,0,0,0,3.498114893927317,,0.4076476264758579,0.0,UMD,MrSQM
2,0.1,top,0,0,0,3.498114893927317,1.3034019381694564,2.194712955757861,0.0,UMD,MrSQM
2,0.2,bottom,0,0,0,3.498114893927317,4.055857635965331,-0.5577427420380134,0.0,UMD,MrSQM
2,0.2,random,0,0,0,3.498114893927317,,0.519029786226905,0.0,UMD,MrSQM
2,0.2,top,0,0,0,3.498114893927317,1.6049907863780948,1.8931241075492224,0.0,UMD,MrSQM
3,0.05,bottom,0,0,0,2.292065239332444,2.396119102069063,-0.1040538627366189,0.0,UMD,MrSQM
3,0.05,random,0,0,0,2.292065239332444,,-0.0501660281888617,0.0,UMD,MrSQM
3,0.05,top,0,0,0,2.292065239332444,0.3305750171081805,1.961490222224264,0.0,UMD,MrSQM
3,0.1,bottom,0,0,0,2.292065239332444,2.0799805095814934,0.2120847297509507,0.0,UMD,MrSQM
3,0.1,random,0,0,1,2.292065239332444,,0.7871755415894105,0.3333333333333333,UMD,MrSQM
3,0.1,top,0,0,2,2.292065239332444,0.2722929904744594,2.019772248857985,1.0,UMD,MrSQM
3,0.2,bottom,0,0,0,2.292065239332444,2.370238514168176,-0.0781732748357315,0.0,UMD,MrSQM
3,0.2,random,0,0,0,2.292065239332444,,0.4930037950424825,0.0,UMD,MrSQM
3,0.2,top,0,0,0,2.292065239332444,0.5890859813134626,1.7029792580189815,0.0,UMD,MrSQM
4,0.05,bottom,0,0,0,1.8758461212353963,2.89637140084099,-1.0205252796055937,0.0,UMD,MrSQM
4,0.05,random,0,0,0,1.8758461212353963,,0.1537034295332927,0.0,UMD,MrSQM
4,0.05,top,0,0,2,1.8758461212353963,0.312258885111656,1.5635872361237404,1.0,UMD,MrSQM
4,0.1,bottom,0,0,0,1.8758461212353963,1.988637064295632,-0.1127909430602351,0.0,UMD,MrSQM
4,0.1,random,0,0,0,1.8758461212353963,,0.2432801883666611,0.0,UMD,MrSQM
4,0.1,top,0,0,2,1.8758461212353963,0.3523034973322967,1.5235426239030998,1.0,UMD,MrSQM
4,0.2,bottom,0,0,0,1.8758461212353963,1.5250306715405344,0.3508154496948621,0.0,UMD,MrSQM
4,0.2,random,0,0,0,1.8758461212353963,,0.5688727171206208,0.0,UMD,MrSQM
4,0.2,top,0,0,0,1.8758461212353963,0.7971963613349857,1.0786497599004108,0.0,UMD,MrSQM
5,0.05,bottom,0,0,0,1.941573063379872,1.9359321375017733,0.0056409258780985,0.0,UMD,MrSQM
5,0.05,random,0,0,0,1.941573063379872,,-0.306923025690397,0.0,UMD,MrSQM
5,0.05,top,0,0,2,1.941573063379872,-0.8216952302039813,2.7632682935838533,1.0,UMD,MrSQM
5,0.1,bottom,0,0,0,1.941573063379872,2.536871710756619,-0.5952986473767468,0.0,UMD,MrSQM
5,0.1,random,0,0,0,1.941573063379872,,-0.4099691910185894,0.0,UMD,MrSQM
5,0.1,top,0,0,2,1.941573063379872,0.1447119034032516,1.7968611599766209,1.0,UMD,MrSQM
5,0.2,bottom,0,0,0,1.941573063379872,2.3058200607843955,-0.3642469974045232,0.0,UMD,MrSQM
5,0.2,random,0,0,0,1.941573063379872,,0.2672934535693951,0.0,UMD,MrSQM
5,0.2,top,0,0,0,1.941573063379872,0.4424784377641247,1.4990946256157476,0.0,UMD,MrSQM
6,0.05,bottom,0,0,0,2.872622464134415,3.90902531568288,-1.036402851548465,0.0,UMD,MrSQM
6,0.05,random,0,0,0,2.872622464134415,,-0.5566143921802378,0.0,UMD,MrSQM
6,0.05,top,0,0,0,2.872622464134415,0.7492318556317292,2.123390608502686,0.0,UMD,MrSQM
6,0.1,bottom,0,0,0,2.872622464134415,3.484578865017553,-0.6119564008831384,0.0,UMD,MrSQM
6,0.1,random,0,0,0,2.872622464134415,,0.5435635052654885,0.0,UMD,MrSQM
6,0.1,top,0,0,0,2.872622464134415,0.7968927319496039,2.0757297321848114,0.0,UMD,MrSQM
6,0.2,bottom,0,0,0,2.872622464134415,2.2411763708020707,0.6314460933323445,0.0,UMD,MrSQM
6,0.2,random,0,0,0,2.872622464134415,,-0.09018746385907,0.0,UMD,MrSQM
6,0.2,top,0,0,0,2.872622464134415,1.283970485020163,1.5886519791142522,0.0,UMD,MrSQM
7,0.05,bottom,0,0,0,2.6203886171785,3.36016333533577,-0.7397747181572703,0.0,UMD,MrSQM
7,0.05,random,0,0,0,2.6203886171785,,0.0811377829036135,0.0,UMD,MrSQM
7,0.05,top,0,0,2,2.6203886171785,0.3735403794378027,2.246848237740697,1.0,UMD,MrSQM
7,0.1,bottom,0,0,0,2.6203886171785,2.8376475665301832,-0.2172589493516836,0.0,UMD,MrSQM
7,0.1,random,0,0,0,2.6203886171785,,0.3489313934886194,0.0,UMD,MrSQM
7,0.1,top,0,0,0,2.6203886171785,0.6831280024224541,1.9372606147560447,0.0,UMD,MrSQM
7,0.2,bottom,0,0,0,2.6203886171785,2.680466081254094,-0.0600774640755945,0.0,UMD,MrSQM
7,0.2,random,0,0,0,2.6203886171785,,0.4899597743611912,0.0,UMD,MrSQM
7,0.2,top,0,0,0,2.6203886171785,1.0214158394577346,1.598972777720765,0.0,UMD,MrSQM
8,0.05,bottom,0,0,0,2.3366299807406024,3.351835008280171,-1.0152050275395688,0.0,UMD,MrSQM
8,0.05,random,0,0,0,2.3366299807406024,,-0.2459886386954957,0.0,UMD,MrSQM
8,0.05,top,0,0,0,2.3366299807406024,1.251193450283725,1.0854365304568774,0.0,UMD,MrSQM
8,0.1,bottom,0,0,0,2.3366299807406024,2.1522651104057773,0.184364870334825,0.0,UMD,MrSQM
8,0.1,random,0,0,0,2.3366299807406024,,0.0399802303485243,0.0,UMD,MrSQM
8,0.1,top,0,0,0,2.3366299807406024,0.6911272054904958,1.6455027752501066,0.0,UMD,MrSQM
8,0.2,bottom,0,0,0,2.3366299807406024,2.3142135867924862,0.0224163939481161,0.0,UMD,MrSQM
8,0.2,random,0,0,0,2.3366299807406024,,-0.0380436116073261,0.0,UMD,MrSQM
8,0.2,top,0,0,0,2.3366299807406024,1.1698343566020215,1.1667956241385808,0.0,UMD,MrSQM
9,0.05,bottom,0,0,0,2.084715240457249,2.118585061535029,-0.0338698210777805,0.0,UMD,MrSQM
9,0.05,random,0,0,1,2.084715240457249,,0.6772912825313505,0.3333333333333333,UMD,MrSQM
9,0.05,top,0,0,2,2.084715240457249,-0.4829561722132808,2.5676714126705296,1.0,UMD,MrSQM
9,0.1,bottom,0,0,0,2.084715240457249,2.0994036457224525,-0.0146884052652036,0.0,UMD,MrSQM
9,0.1,random,0,0,1,2.084715240457249,,0.2713937006557372,0.3333333333333333,UMD,MrSQM
9,0.1,top,0,0,0,2.084715240457249,0.2515211098791875,1.8331941305780608,0.0,UMD,MrSQM
9,0.2,bottom,0,0,0,2.084715240457249,2.3163075642150788,-0.2315923237578299,0.0,UMD,MrSQM
9,0.2,random,0,0,0,2.084715240457249,,-0.6192813944129564,0.0,UMD,MrSQM
9,0.2,top,0,0,0,2.084715240457249,0.7704062441430439,1.314308996314205,0.0,UMD,MrSQM
10,0.05,bottom,0,0,0,1.7300534526967672,2.114752376012214,-0.3846989233154467,0.0,UMD,MrSQM
10,0.05,random,0,0,0,1.7300534526967672,,-0.2745446515046397,0.0,UMD,MrSQM
10,0.05,top,0,0,0,1.7300534526967672,0.6306857559833104,1.099367696713457,0.0,UMD,MrSQM
10,0.1,bottom,0,0,0,1.7300534526967672,2.286232353154483,-0.5561789004577158,0.0,UMD,MrSQM
10,0.1,random,0,0,0,1.7300534526967672,,-0.0746611355554794,0.0,UMD,MrSQM
10,0.1,top,0,0,2,1.7300534526967672,-0.0505780481476526,1.78063150084442,1.0,UMD,MrSQM
10,0.2,bottom,0,0,0,1.7300534526967672,2.028614246810899,-0.2985607941141317,0.0,UMD,MrSQM
10,0.2,random,0,0,0,1.7300534526967672,,0.0886304667778189,0.0,UMD,MrSQM
10,0.2,top,0,0,0,1.7300534526967672,0.4471487087674337,1.2829047439293335,0.0,UMD,MrSQM
11,0.05,bottom,0,0,0,2.064723541713475,1.93077039173825,0.1339531499752249,0.0,UMD,MrSQM
11,0.05,random,0,0,1,2.064723541713475,,0.8963478052071556,0.3333333333333333,UMD,MrSQM
11,0.05,top,0,0,2,2.064723541713475,-0.0160107057839169,2.080734247497392,1.0,UMD,MrSQM
11,0.1,bottom,0,0,0,2.064723541713475,2.018483002307286,0.0462405394061886,0.0,UMD,MrSQM
11,0.1,random,0,0,0,2.064723541713475,,-0.5729043226930234,0.0,UMD,MrSQM
11,0.1,top,0,0,0,2.064723541713475,0.5714726007104384,1.4932509410030366,0.0,UMD,MrSQM
11,0.2,bottom,0,0,0,2.064723541713475,2.623926931335625,-0.5592033896221502,0.0,UMD,MrSQM
11,0.2,random,0,0,0,2.064723541713475,,-0.5918962858128441,0.0,UMD,MrSQM
11,0.2,top,0,0,0,2.064723541713475,1.0239900542801503,1.0407334874333245,0.0,UMD,MrSQM
12,0.05,bottom,0,0,0,3.741850492049313,3.681653032714596,0.0601974593347169,0.0,UMD,MrSQM
12,0.05,random,0,0,0,3.741850492049313,,-0.071502302352285,0.0,UMD,MrSQM
12,0.05,top,0,0,2,3.741850492049313,0.7219362524264074,3.019914239622906,1.0,UMD,MrSQM
12,0.1,bottom,0,0,0,3.741850492049313,4.1498082996578,-0.4079578076084869,0.0,UMD,MrSQM
12,0.1,random,0,0,0,3.741850492049313,,0.6203548801535689,0.0,UMD,MrSQM
12,0.1,top,0,0,0,3.741850492049313,1.933757928278352,1.8080925637709613,0.0,UMD,MrSQM
12,0.2,bottom,0,0,0,3.741850492049313,3.827878308885275,-0.0860278168359616,0.0,UMD,MrSQM
12,0.2,random,0,0,0,3.741850492049313,,0.9579577413497322,0.0,UMD,MrSQM
12,0.2,top,0,0,0,3.741850492049313,2.270591571499479,1.4712589205498343,0.0,UMD,MrSQM
13,0.05,bottom,0,0,0,3.7753407261457217,3.480579178619183,0.2947615475265386,0.0,UMD,MrSQM
13,0.05,random,0,0,0,3.7753407261457217,,0.695203194138352,0.0,UMD,MrSQM
13,0.05,top,0,0,0,3.7753407261457217,1.5221962467488734,2.2531444793968483,0.0,UMD,MrSQM
13,0.1,bottom,0,0,0,3.7753407261457217,3.956074163260993,-0.1807334371152715,0.0,UMD,MrSQM
13,0.1,random,0,0,0,3.7753407261457217,,1.180311809045766,0.0,UMD,MrSQM
13,0.1,top,0,0,0,3.7753407261457217,1.963065283546704,1.812275442599018,0.0,UMD,MrSQM
13,0.2,bottom,0,0,0,3.7753407261457217,3.81210902492164,-0.0367682987759168,0.0,UMD,MrSQM
13,0.2,random,0,0,0,3.7753407261457217,,1.5161466962486745,0.0,UMD,MrSQM
13,0.2,top,0,0,0,3.7753407261457217,1.6785530293392843,2.0967876968064374,0.0,UMD,MrSQM
14,0.05,bottom,0,0,0,4.390317355723272,3.60224131885133,0.7880760368719417,0.0,UMD,MrSQM
14,0.05,random,0,0,0,4.390317355723272,,0.3460732822437553,0.0,UMD,MrSQM
14,0.05,top,0,0,0,4.390317355723272,2.5760365924625046,1.8142807632607671,0.0,UMD,MrSQM
14,0.1,bottom,0,0,0,4.390317355723272,3.8849601582575928,0.505357197465679,0.0,UMD,MrSQM
14,0.1,random,0,0,0,4.390317355723272,,0.7192465724409621,0.0,UMD,MrSQM
14,0.1,top,0,0,0,4.390317355723272,2.7080666359180303,1.6822507198052414,0.0,UMD,MrSQM
14,0.2,bottom,0,0,0,4.390317355723272,4.129651444433628,0.2606659112896441,0.0,UMD,MrSQM
14,0.2,random,0,0,0,4.390317355723272,,1.294018114978644,0.0,UMD,MrSQM
14,0.2,top,0,0,0,4.390317355723272,2.0744778825942314,2.3158394731290404,0.0,UMD,MrSQM
15,0.05,bottom,0,0,0,2.0814129083993733,2.249472577401632,-0.1680596690022588,0.0,UMD,MrSQM
15,0.05,random,0,0,0,2.0814129083993733,,0.1951287225743371,0.0,UMD,MrSQM
15,0.05,top,0,0,0,2.0814129083993733,0.658639843248309,1.4227730651510644,0.0,UMD,MrSQM
15,0.1,bottom,0,0,0,2.0814129083993733,2.184862318796815,-0.1034494103974417,0.0,UMD,MrSQM
15,0.1,random,0,0,0,2.0814129083993733,,0.3266369130179054,0.0,UMD,MrSQM
15,0.1,top,0,0,0,2.0814129083993733,1.197370350995915,0.8840425574034583,0.0,UMD,MrSQM
15,0.2,bottom,0,0,0,2.0814129083993733,2.404355564745594,-0.3229426563462207,0.0,UMD,MrSQM
15,0.2,random,0,0,0,2.0814129083993733,,0.1264749862404199,0.0,UMD,MrSQM
15,0.2,top,0,0,0,2.0814129083993733,1.4936784745752774,0.587734433824096,0.0,UMD,MrSQM
16,0.05,bottom,0,0,0,2.087176949732047,1.8728632283399875,0.2143137213920598,0.0,UMD,MrSQM
16,0.05,random,0,0,0,2.087176949732047,,0.1607111252921594,0.0,UMD,MrSQM
16,0.05,top,0,0,0,2.087176949732047,1.7985540492726704,0.2886229004593768,0.0,UMD,MrSQM
16,0.1,bottom,0,0,0,2.087176949732047,2.0512028605454287,0.0359740891866184,0.0,UMD,MrSQM
16,0.1,random,0,0,0,2.087176949732047,,0.2582220566360466,0.0,UMD,MrSQM
16,0.1,top,0,0,0,2.087176949732047,1.1484298006012046,0.9387471491308426,0.0,UMD,MrSQM
16,0.2,bottom,0,0,0,2.087176949732047,2.179563005633768,-0.0923860559017204,0.0,UMD,MrSQM
16,0.2,random,0,0,0,2.087176949732047,,0.6405147611491122,0.0,UMD,MrSQM
16,0.2,top,0,0,0,2.087176949732047,1.5272303067416195,0.5599466429904276,0.0,UMD,MrSQM
17,0.05,bottom,0,0,0,1.9751695810069647,2.037728118149704,-0.0625585371427381,0.0,UMD,MrSQM
17,0.05,random,0,0,0,1.9751695810069647,,-0.0747650924385862,0.0,UMD,MrSQM
17,0.05,top,0,0,2,1.9751695810069647,-0.2192562544206917,2.1944258354276567,1.0,UMD,MrSQM
17,0.1,bottom,0,0,0,1.9751695810069647,2.0503098319175543,-0.0751402509105891,0.0,UMD,MrSQM
17,0.1,random,0,0,0,1.9751695810069647,,-0.3906073773511573,0.0,UMD,MrSQM
17,0.1,top,0,0,2,1.9751695810069647,0.3284825899894269,1.646686991017538,1.0,UMD,MrSQM
17,0.2,bottom,0,0,0,1.9751695810069647,2.001425310972605,-0.02625572996564,0.0,UMD,MrSQM
17,0.2,random,0,0,1,1.9751695810069647,,0.596456855888972,0.3333333333333333,UMD,MrSQM
17,0.2,top,0,0,2,1.9751695810069647,0.554729598698539,1.4204399823084262,1.0,UMD,MrSQM
18,0.05,bottom,0,0,0,2.1102117385759995,2.780703195396636,-0.6704914568206362,0.0,UMD,MrSQM
18,0.05,random,0,0,0,2.1102117385759995,,-0.3319520346491209,0.0,UMD,MrSQM
18,0.05,top,0,0,2,2.1102117385759995,-0.1483531140881869,2.2585648526641866,1.0,UMD,MrSQM
18,0.1,bottom,0,0,0,2.1102117385759995,1.9871769042699008,0.1230348343060983,0.0,UMD,MrSQM
18,0.1,random,0,0,0,2.1102117385759995,,0.2671730782192786,0.0,UMD,MrSQM
18,0.1,top,0,0,0,2.1102117385759995,0.9817473015533208,1.1284644370226788,0.0,UMD,MrSQM
18,0.2,bottom,0,0,0,2.1102117385759995,2.1554998984826206,-0.045288159906621,0.0,UMD,MrSQM
18,0.2,random,0,0,0,2.1102117385759995,,0.0017370831110944,0.0,UMD,MrSQM
18,0.2,top,0,0,0,2.1102117385759995,0.7819304815855903,1.3282812569904092,0.0,UMD,MrSQM
19,0.05,bottom,0,0,0,2.739724450324802,2.871253057379702,-0.1315286070549,0.0,UMD,MrSQM
19,0.05,random,0,0,0,2.739724450324802,,0.2004056976661741,0.0,UMD,MrSQM
19,0.05,top,0,0,2,2.739724450324802,-0.0259486251305337,2.765673075455336,1.0,UMD,MrSQM
19,0.1,bottom,0,0,0,2.739724450324802,2.656597286074588,0.0831271642502144,0.0,UMD,MrSQM
19,0.1,random,0,0,0,2.739724450324802,,-0.16510256239407,0.0,UMD,MrSQM
19,0.1,top,0,0,0,2.739724450324802,0.925433562335356,1.8142908879894464,0.0,UMD,MrSQM
19,0.2,bottom,0,0,0,2.739724450324802,2.748142162029391,-0.0084177117045887,0.0,UMD,MrSQM
